67,81,5
67,196,3
67,377,13
67,475,12
67,618,6
67,704,12
67,838,44
67,847,40
67,1417,6
67,1441,8
67,1448,29
67,1622,11
67,1639,6
67,1857,17
67,1959,8
67,2103,3
67,2205,4
67,2389,13
67,2508,7
67,2561,6
67,2687,6
67,2792,14
67,2934,5
67,3036,5
67,3243,6
67,3320,8
67,3360,20
67,3406,2
67,3818,8
81,196,2
81,377,12
81,475,9
81,618,1
81,704,6
81,838,26
81,847,30
81,1417,6
81,1441,4
81,1448,5
81,1622,4
81,1639,7
81,1857,14
81,1959,4
81,2103,2
81,2205,5
81,2389,11
81,2508,2
81,2561,2
81,2687,2
81,2792,1
81,3036,5
81,3243,4
81,3320,3
81,3360,6
81,3406,1
81,3818,2
196,377,6
196,475,7
196,618,2
196,704,1
196,838,12
196,847,15
196,1417,3
196,1441,1
196,1448,10
196,1622,4
196,1857,5
196,1959,17
196,2103,6
196,2205,5
196,2389,3
196,2561,6
196,2687,2
196,2792,5
196,2934,3
196,3243,4
196,3320,1
196,3360,8
196,3406,4
196,3818,5
377,475,5
377,618,14
377,704,10
377,838,16
377,847,37
377,1417,10
377,1441,1
377,1448,12
377,1622,5
377,1639,6
377,1857,16
377,1959,5
377,2103,3
377,2205,7
377,2389,14
377,2508,9
377,2561,12
377,2687,2
377,2792,5
377,2934,1
377,3036,2
377,3243,3
377,3320,3
377,3360,24
377,3406,4
377,3818,22
475,618,6
475,704,8
475,838,33
475,847,27
475,1417,9
475,1441,5
475,1448,10
475,1622,8
475,1639,3
475,1857,7
475,1959,18
475,2103,6
475,2205,4
475,2389,14
475,2508,1
475,2561,3
475,2687,4
475,2792,3
475,3036,3
475,3243,2
475,3320,4
475,3360,12
475,3406,1
475,3818,4
618,704,7
618,838,25
618,847,35
618,1417,15
618,1441,1
618,1448,5
618,1622,6
618,1639,7
618,1857,10
618,1959,12
618,2103,1
618,2205,6
618,2389,16
618,2508,6
618,2561,1
618,2687,2
618,2792,3
618,3036,2
618,3243,1
618,3320,2
618,3360,22
618,3406,2
618,3818,5
704,838,26
704,847,17
704,1417,4
704,1441,4
704,1448,7
704,1622,8
704,1639,5
704,1857,7
704,1959,9
704,2103,2
704,2205,5
704,2389,9
704,2508,3
704,2561,2
704,2687,3
704,2792,2
704,2934,1
704,3036,3
704,3320,1
704,3360,11
704,3406,4
704,3818,5
838,847,78
838,1417,20
838,1441,10
838,1448,28
838,1622,17
838,1639,11
838,1857,32
838,1959,61
838,2103,8
838,2205,14
838,2389,37
838,2508,11
838,2561,7
838,2687,7
838,2792,13
838,2934,13
838,3036,6
838,3243,13
838,3320,4
838,3360,31
838,3406,9
838,3818,12
847,1417,28
847,1441,10
847,1448,44
847,1622,17
847,1639,15
847,1857,38
847,1959,32
847,2103,6
847,2205,19
847,2389,48
847,2508,13
847,2561,15
847,2687,15
847,2792,17
847,2934,3
847,3036,11
847,3243,12
847,3320,9
847,3360,51
847,3406,13
847,3818,13
1417,1441,2
1417,1448,2
1417,1622,1
1417,1639,5
1417,1857,8
1417,1959,5
1417,2103,4
1417,2205,3
1417,2389,14
1417,2508,3
1417,2561,1
1417,2687,1
1417,3036,3
1417,3243,2
1417,3360,18
1417,3818,5
1441,1622,1
1441,1639,1
1441,1857,5
1441,1959,3
1441,2205,1
1441,2389,2
1441,2561,1
1441,2687,2
1441,2934,1
1441,3036,1
1441,3243,2
1441,3320,1
1441,3360,3
1441,3818,1
1448,1622,6
1448,1639,2
1448,1959,12
1448,2103,4
1448,2205,5
1448,2389,20
1448,2508,7
1448,2561,11
1448,2687,3
1448,2792,40
1448,2934,1
1448,3036,2
1448,3243,6
1448,3320,7
1448,3360,21
1448,3406,12
1448,3818,11
1622,1639,4
1622,1857,6
1622,1959,5
1622,2103,2
1622,2205,5
1622,2389,7
1622,2508,3
1622,2687,2
1622,2792,4
1622,3360,7
1622,3406,2
1622,3818,2
1639,1857,5
1639,1959,5
1639,2389,7
1639,2508,2
1639,2792,1
1639,3243,1
1639,3360,6
1639,3406,1
1639,3818,2
1857,1959,10
1857,2103,1
1857,2205,5
1857,2389,14
1857,2508,4
1857,2561,6
1857,2687,5
1857,2792,1
1857,2934,1
1857,3036,2
1857,3243,3
1857,3360,14
1857,3406,2
1857,3818,3
1959,2103,8
1959,2205,6
1959,2389,22
1959,2508,2
1959,2561,4
1959,2687,3
1959,2792,4
1959,2934,6
1959,3036,3
1959,3243,4
1959,3320,3
1959,3360,22
1959,3406,14
1959,3818,3
2103,2205,3
2103,2389,2
2103,2561,2
2103,2792,1
2103,2934,1
2103,3320,2
2103,3360,3
2103,3406,1
2205,2389,7
2205,2508,4
2205,2561,1
2205,2687,3
2205,2792,3
2205,3243,4
2205,3320,1
2205,3360,8
2205,3406,1
2205,3818,2
2389,2508,5
2389,2561,1
2389,2687,4
2389,2792,9
2389,2934,1
2389,3036,5
2389,3243,3
2389,3320,6
2389,3360,27
2389,3406,6
2389,3818,9
2508,2561,1
2508,2792,4
2508,3036,2
2508,3360,9
2508,3818,4
2561,2687,3
2561,2792,3
2561,2934,2
2561,3036,2
2561,3243,1
2561,3320,2
2561,3360,6
2561,3406,7
2561,3818,1
2687,2792,1
2687,2934,1
2687,3243,1
2687,3320,1
2687,3360,7
2687,3406,1
2792,3036,1
2792,3243,1
2792,3320,3
2792,3360,13
2792,3406,1
2792,3818,4
2934,3036,1
2934,3360,3
2934,3406,2
2934,3818,1
3036,3360,5
3036,3406,1
3036,3818,1
3243,3320,1
3243,3360,3
3243,3406,2
3243,3818,2
3320,3360,5
3320,3818,3
3360,3406,5
3360,3818,15
3406,3818,1
