420,433,81
420,469,24
420,487,1
420,493,30
420,504,11
420,544,7
420,551,5
420,585,10
420,627,7
420,662,18
420,845,1
420,986,8
420,1218,16
420,1234,18
420,1350,4
420,1371,43
420,1402,5
420,1539,2
420,1562,9
420,1713,12
420,1737,12
420,1985,11
420,1990,15
420,2044,3
420,2165,4
420,2219,53
420,2230,15
420,2416,7
420,2894,35
420,2896,9
420,2919,12
420,2933,13
420,3478,3
420,3604,5
420,3655,13
420,3693,43
420,3709,3
420,4150,26
420,4167,11
420,4170,26
420,4176,48
420,4352,1
420,4493,5
420,4586,3
420,4595,4
420,4614,2
420,4651,3
420,4794,10
420,4821,7
420,4995,4
420,5005,5
420,5033,2
420,5106,180
420,5144,30
420,5152,174
420,5208,17
420,5220,9
420,5229,5
420,5306,5
420,5447,8
420,5572,10
420,6261,6
420,6524,9
420,6540,7
420,7190,18
420,7396,10
420,7735,8
420,8037,1
420,8204,7
420,8211,7
420,8406,6
420,8437,26
420,8524,15
420,8547,11
420,8564,7
420,9128,12
420,9373,45
420,9379,7
420,9423,18
420,9468,12
420,9481,8
420,9508,11
420,10268,12
420,10269,2
420,10305,6
420,10341,13
420,10353,7
420,10488,31
420,10509,2
420,10809,8
420,10940,19
420,10972,34
420,10997,64
420,11417,7
420,11577,50
420,11601,16
420,11609,5
420,11625,7
420,11705,19
420,11714,11
420,12282,13
420,12964,8
420,13196,18
420,13199,17
420,13297,20
420,13399,3
420,13450,89
420,13557,17
420,13576,12
420,13592,62
420,13612,28
420,14005,32
420,14024,19
420,14383,8
420,14401,2
420,14445,5
420,14768,10
420,14869,27
420,14984,17
420,15165,14
420,15224,8
420,15594,7
420,15605,5
420,15619,2
420,16578,17
420,16636,11
420,16816,26
420,17244,2
420,17401,35
420,17402,3
420,17535,11
420,17875,14
420,17972,6
420,18026,8
420,18176,17
420,18456,2
420,18502,5
420,18728,14
420,18790,1
420,18844,5
420,19215,14
420,19228,30
420,19393,65
420,19407,7
420,19408,6
420,19577,6
420,19859,5
420,20167,7
420,20872,9
420,22106,26
433,469,6
433,487,2
433,493,3
433,504,15
433,544,4
433,551,9
433,585,13
433,627,6
433,662,10
433,845,1
433,986,8
433,1218,7
433,1234,21
433,1350,7
433,1371,16
433,1402,9
433,1539,3
433,1562,8
433,1713,10
433,1737,7
433,1985,4
433,1990,9
433,2044,5
433,2165,4
433,2219,30
433,2230,2
433,2416,5
433,2894,35
433,2896,10
433,2919,10
433,2933,10
433,3478,4
433,3604,2
433,3655,12
433,3693,32
433,4150,22
433,4167,8
433,4170,21
433,4176,45
433,4352,2
433,4493,4
433,4586,7
433,4595,8
433,4614,2
433,4651,7
433,4794,13
433,4821,6
433,4995,3
433,5005,8
433,5033,1
433,5106,163
433,5144,8
433,5152,117
433,5208,9
433,5220,10
433,5229,6
433,5306,6
433,5447,3
433,5572,3
433,6261,6
433,6400,3
433,6524,13
433,6540,3
433,7190,20
433,7396,12
433,7735,13
433,8037,2
433,8204,4
433,8211,2
433,8406,8
433,8437,10
433,8524,10
433,8547,7
433,8564,6
433,9128,8
433,9373,27
433,9379,5
433,9423,16
433,9468,10
433,9481,6
433,9508,8
433,10268,9
433,10269,2
433,10305,9
433,10341,17
433,10353,9
433,10488,15
433,10509,4
433,10809,12
433,10940,23
433,10972,30
433,10997,66
433,11417,2
433,11577,75
433,11601,25
433,11609,7
433,11625,5
433,11705,13
433,11714,7
433,12282,15
433,12964,9
433,13196,10
433,13199,8
433,13297,20
433,13399,8
433,13450,68
433,13557,2
433,13576,12
433,13592,69
433,13612,14
433,14005,7
433,14024,8
433,14383,7
433,14401,1
433,14445,4
433,14768,7
433,14869,10
433,14984,5
433,15165,6
433,15224,7
433,15594,3
433,15605,5
433,15619,1
433,16578,12
433,16636,9
433,16816,12
433,17244,1
433,17401,34
433,17402,7
433,17535,10
433,17875,19
433,17972,4
433,18026,6
433,18176,15
433,18456,1
433,18502,9
433,18728,13
433,18790,4
433,18844,6
433,19215,7
433,19228,15
433,19393,46
433,19407,5
433,19408,7
433,19577,6
433,19859,3
433,20167,3
433,20872,7
433,22106,14
469,493,8
469,504,8
469,544,1
469,551,2
469,585,2
469,627,5
469,662,5
469,1218,3
469,1234,2
469,1350,1
469,1371,4
469,1562,2
469,1737,2
469,1985,3
469,1990,1
469,2044,2
469,2219,9
469,2230,3
469,2416,1
469,2894,5
469,2896,4
469,2919,3
469,2933,2
469,3693,13
469,3709,1
469,4150,2
469,4167,1
469,4170,1
469,4176,4
469,4493,3
469,4595,1
469,4794,1
